x,y
-0.78979,0.0601864
-0.787788,0.0605325
-0.785786,0.0608811
-0.783784,0.0612318
-0.781782,0.0615841
-0.77978,0.0619378
-0.777778,0.0622924
-0.775776,0.0626476
-0.773774,0.063003
-0.771772,0.0633584
-0.76977,0.0637133
-0.767768,0.0640676
-0.765766,0.0644209
-0.763764,0.064773
-0.761762,0.0651237
-0.75976,0.0654727
-0.757758,0.06582
-0.755756,0.0661654
-0.753754,0.0665087
-0.751752,0.0668499
-0.74975,0.0671888
-0.747748,0.0675256
-0.745746,0.0678602
-0.743744,0.0681925
-0.741742,0.0685227
-0.73974,0.0688509
-0.737738,0.0691771
-0.735736,0.0695014
-0.733734,0.0698241
-0.731732,0.0701453
-0.72973,0.0704653
-0.727728,0.0707841
-0.725726,0.0711022
-0.723724,0.0714197
-0.721722,0.0717369
-0.71972,0.0720542
-0.717718,0.0723718
-0.715716,0.07269
-0.713714,0.0730092
-0.711712,0.0733298
-0.70971,0.073652
-0.707708,0.0739763
-0.705706,0.0743029
-0.703704,0.0746323
-0.701702,0.0749649
-0.6997,0.0753008
-0.697698,0.0756406
-0.695696,0.0759846
-0.693694,0.0763331
-0.691692,0.0766865
-0.68969,0.0770451
-0.687688,0.0774091
-0.685686,0.077779
-0.683684,0.078155
-0.681682,0.0785374
-0.67968,0.0789265
-0.677678,0.0793225
-0.675676,0.0797256
-0.673674,0.0801361
-0.671672,0.0805541
-0.66967,0.0809799
-0.667668,0.0814136
-0.665666,0.0818553
-0.663664,0.0823052
-0.661662,0.0827633
-0.65966,0.0832297
-0.657658,0.0837046
-0.655656,0.0841878
-0.653654,0.0846795
-0.651652,0.0851796
-0.64965,0.0856881
-0.647648,0.086205
-0.645646,0.0867302
-0.643644,0.0872636
-0.641642,0.0878051
-0.63964,0.0883545
-0.637638,0.0889119
-0.635636,0.0894769
-0.633634,0.0900495
-0.631632,0.0906295
-0.62963,0.0912166
-0.627628,0.0918107
-0.625626,0.0924115
-0.623624,0.0930189
-0.621622,0.0936326
-0.61962,0.0942524
-0.617618,0.0948779
-0.615616,0.095509
-0.613614,0.0961455
-0.611612,0.096787
-0.60961,0.0974333
-0.607608,0.0980841
-0.605606,0.0987393
-0.603604,0.0993985
-0.601602,0.100061
-0.5996,0.100728
-0.597598,0.101398
-0.595596,0.102071
-0.593594,0.102747
-0.591592,0.103425
-0.58959,0.104106
-0.587588,0.104789
-0.585586,0.105475
-0.583584,0.106162
-0.581582,0.106851
-0.57958,0.107542
-0.577578,0.108235
-0.575576,0.108928
-0.573574,0.109624
-0.571572,0.11032
-0.56957,0.111018
-0.567568,0.111717
-0.565566,0.112418
-0.563564,0.11312
-0.561562,0.113823
-0.55956,0.114527
-0.557558,0.115233
-0.555556,0.115941
-0.553554,0.11665
-0.551552,0.117361
-0.54955,0.118074
-0.547548,0.118789
-0.545546,0.119506
-0.543544,0.120227
-0.541542,0.120949
-0.53954,0.121675
-0.537538,0.122405
-0.535536,0.123138
-0.533534,0.123875
-0.531532,0.124616
-0.52953,0.125361
-0.527528,0.126112
-0.525526,0.126868
-0.523524,0.12763
-0.521522,0.128397
-0.51952,0.129171
-0.517518,0.129952
-0.515516,0.130741
-0.513514,0.131537
-0.511512,0.132341
-0.50951,0.133153
-0.507508,0.133975
-0.505506,0.134806
-0.503504,0.135647
-0.501502,0.136498
-0.499499,0.13736
-0.497497,0.138234
-0.495495,0.139119
-0.493493,0.140016
-0.491491,0.140925
-0.489489,0.141848
-0.487487,0.142783
-0.485485,0.143733
-0.483483,0.144697
-0.481481,0.145675
-0.479479,0.146669
-0.477477,0.147677
-0.475475,0.148702
-0.473473,0.149742
-0.471471,0.150799
-0.469469,0.151873
-0.467467,0.152963
-0.465465,0.154071
-0.463463,0.155196
-0.461461,0.156339
-0.459459,0.1575
-0.457457,0.15868
-0.455455,0.159878
-0.453453,0.161094
-0.451451,0.16233
-0.449449,0.163584
-0.447447,0.164858
-0.445445,0.16615
-0.443443,0.167462
-0.441441,0.168794
-0.439439,0.170145
-0.437437,0.171515
-0.435435,0.172905
-0.433433,0.174314
-0.431431,0.175743
-0.429429,0.177191
-0.427427,0.178659
-0.425425,0.180146
-0.423423,0.181652
-0.421421,0.183177
-0.419419,0.184722
-0.417417,0.186285
-0.415415,0.187868
-0.413413,0.189469
-0.411411,0.191088
-0.409409,0.192726
-0.407407,0.194382
-0.405405,0.196057
-0.403403,0.197749
-0.401401,0.199459
-0.399399,0.201186
-0.397397,0.202931
-0.395395,0.204693
-0.393393,0.206472
-0.391391,0.208268
-0.389389,0.21008
-0.387387,0.211909
-0.385385,0.213754
-0.383383,0.215616
-0.381381,0.217493
-0.379379,0.219386
-0.377377,0.221295
-0.375375,0.22322
-0.373373,0.22516
-0.371371,0.227115
-0.369369,0.229086
-0.367367,0.231072
-0.365365,0.233073
-0.363363,0.235089
-0.361361,0.237121
-0.359359,0.239168
-0.357357,0.24123
-0.355355,0.243307
-0.353353,0.2454
-0.351351,0.247509
-0.349349,0.249633
-0.347347,0.251773
-0.345345,0.253929
-0.343343,0.256101
-0.341341,0.25829
-0.339339,0.260496
-0.337337,0.262719
-0.335335,0.26496
-0.333333,0.267218
-0.331331,0.269495
-0.329329,0.27179
-0.327327,0.274105
-0.325325,0.276439
-0.323323,0.278794
-0.321321,0.281169
-0.319319,0.283566
-0.317317,0.285985
-0.315315,0.288426
-0.313313,0.290891
-0.311311,0.29338
-0.309309,0.295894
-0.307307,0.298433
-0.305305,0.300999
-0.303303,0.303591
-0.301301,0.306212
-0.299299,0.308862
-0.297297,0.311541
-0.295295,0.314251
-0.293293,0.316993
-0.291291,0.319768
-0.289289,0.322576
-0.287287,0.325418
-0.285285,0.328296
-0.283283,0.331211
-0.281281,0.334163
-0.279279,0.337154
-0.277277,0.340185
-0.275275,0.343256
-0.273273,0.346369
-0.271271,0.349525
-0.269269,0.352725
-0.267267,0.355969
-0.265265,0.35926
-0.263263,0.362598
-0.261261,0.365983
-0.259259,0.369418
-0.257257,0.372903
-0.255255,0.376439
-0.253253,0.380027
-0.251251,0.383668
-0.249249,0.387363
-0.247247,0.391113
-0.245245,0.394918
-0.243243,0.39878
-0.241241,0.402699
-0.239239,0.406677
-0.237237,0.410713
-0.235235,0.41481
-0.233233,0.418966
-0.231231,0.423183
-0.229229,0.427462
-0.227227,0.431803
-0.225225,0.436206
-0.223223,0.440672
-0.221221,0.445202
-0.219219,0.449795
-0.217217,0.454452
-0.215215,0.459173
-0.213213,0.463958
-0.211211,0.468808
-0.209209,0.473722
-0.207207,0.4787
-0.205205,0.483742
-0.203203,0.488848
-0.201201,0.494017
-0.199199,0.49925
-0.197197,0.504546
-0.195195,0.509904
-0.193193,0.515324
-0.191191,0.520805
-0.189189,0.526346
-0.187187,0.531946
-0.185185,0.537606
-0.183183,0.543323
-0.181181,0.549096
-0.179179,0.554925
-0.177177,0.560808
-0.175175,0.566745
-0.173173,0.572732
-0.171171,0.57877
-0.169169,0.584856
-0.167167,0.590989
-0.165165,0.597167
-0.163163,0.603388
-0.161161,0.609651
-0.159159,0.615953
-0.157157,0.622292
-0.155155,0.628667
-0.153153,0.635075
-0.151151,0.641513
-0.149149,0.64798
-0.147147,0.654473
-0.145145,0.660989
-0.143143,0.667527
-0.141141,0.674082
-0.139139,0.680653
-0.137137,0.687236
-0.135135,0.69383
-0.133133,0.70043
-0.131131,0.707035
-0.129129,0.71364
-0.127127,0.720243
-0.125125,0.726841
-0.123123,0.733431
-0.121121,0.740009
-0.119119,0.746572
-0.117117,0.753117
-0.115115,0.759641
-0.113113,0.766139
-0.111111,0.77261
-0.109109,0.779048
-0.107107,0.785451
-0.105105,0.791816
-0.103103,0.798138
-0.101101,0.804414
-0.0990991,0.810641
-0.0970971,0.816816
-0.0950951,0.822934
-0.0930931,0.828992
-0.0910911,0.834986
-0.0890891,0.840914
-0.0870871,0.846771
-0.0850851,0.852553
-0.0830831,0.858259
-0.0810811,0.863883
-0.0790791,0.869423
-0.0770771,0.874874
-0.0750751,0.880235
-0.0730731,0.8855
-0.0710711,0.890668
-0.0690691,0.895734
-0.0670671,0.900696
-0.0650651,0.90555
-0.0630631,0.910293
-0.0610611,0.914922
-0.0590591,0.919434
-0.0570571,0.923826
-0.0550551,0.928095
-0.0530531,0.932238
-0.0510511,0.936253
-0.049049,0.940136
-0.047047,0.943886
-0.045045,0.9475
-0.043043,0.950974
-0.041041,0.954308
-0.039039,0.957498
-0.037037,0.960543
-0.035035,0.96344
-0.033033,0.966187
-0.031031,0.968782
-0.029029,0.971225
-0.027027,0.973512
-0.025025,0.975643
-0.023023,0.977615
-0.021021,0.979428
-0.019019,0.981081
-0.017017,0.982571
-0.015015,0.983898
-0.013013,0.985062
-0.011011,0.986061
-0.00900901,0.986894
-0.00700701,0.987562
-0.00500501,0.988063
-0.003003,0.988397
-0.001001,0.988564
0.001001,0.988564
0.003003,0.988397
0.00500501,0.988063
0.00700701,0.987562
0.00900901,0.986894
0.011011,0.986061
0.013013,0.985062
0.015015,0.983898
0.017017,0.982571
0.019019,0.981081
0.021021,0.979428
0.023023,0.977615
0.025025,0.975643
0.027027,0.973512
0.029029,0.971225
0.031031,0.968782
0.033033,0.966187
0.035035,0.96344
0.037037,0.960543
0.039039,0.957498
0.041041,0.954308
0.043043,0.950974
0.045045,0.9475
0.047047,0.943886
0.049049,0.940136
0.0510511,0.936253
0.0530531,0.932238
0.0550551,0.928095
0.0570571,0.923826
0.0590591,0.919434
0.0610611,0.914922
0.0630631,0.910293
0.0650651,0.90555
0.0670671,0.900696
0.0690691,0.895734
0.0710711,0.890668
0.0730731,0.8855
0.0750751,0.880235
0.0770771,0.874874
0.0790791,0.869423
0.0810811,0.863883
0.0830831,0.858259
0.0850851,0.852553
0.0870871,0.846771
0.0890891,0.840914
0.0910911,0.834986
0.0930931,0.828992
0.0950951,0.822934
0.0970971,0.816816
0.0990991,0.810641
0.101101,0.804414
0.103103,0.798138
0.105105,0.791816
0.107107,0.785451
0.109109,0.779048
0.111111,0.77261
0.113113,0.766139
0.115115,0.759641
0.117117,0.753117
0.119119,0.746572
0.121121,0.740009
0.123123,0.733431
0.125125,0.726841
0.127127,0.720243
0.129129,0.71364
0.131131,0.707035
0.133133,0.70043
0.135135,0.69383
0.137137,0.687236
0.139139,0.680653
0.141141,0.674082
0.143143,0.667527
0.145145,0.660989
0.147147,0.654473
0.149149,0.64798
0.151151,0.641513
0.153153,0.635075
0.155155,0.628667
0.157157,0.622292
0.159159,0.615953
0.161161,0.609651
0.163163,0.603388
0.165165,0.597167
0.167167,0.590989
0.169169,0.584856
0.171171,0.57877
0.173173,0.572732
0.175175,0.566745
0.177177,0.560808
0.179179,0.554925
0.181181,0.549096
0.183183,0.543323
0.185185,0.537606
0.187187,0.531946
0.189189,0.526346
0.191191,0.520805
0.193193,0.515324
0.195195,0.509904
0.197197,0.504546
0.199199,0.49925
0.201201,0.494017
0.203203,0.488848
0.205205,0.483742
0.207207,0.4787
0.209209,0.473722
0.211211,0.468808
0.213213,0.463958
0.215215,0.459173
0.217217,0.454452
0.219219,0.449795
0.221221,0.445202
0.223223,0.440672
0.225225,0.436206
0.227227,0.431803
0.229229,0.427462
0.231231,0.423183
0.233233,0.418966
0.235235,0.41481
0.237237,0.410713
0.239239,0.406677
0.241241,0.402699
0.243243,0.39878
0.245245,0.394918
0.247247,0.391113
0.249249,0.387363
0.251251,0.383668
0.253253,0.380027
0.255255,0.376439
0.257257,0.372903
0.259259,0.369418
0.261261,0.365983
0.263263,0.362598
0.265265,0.35926
0.267267,0.355969
0.269269,0.352725
0.271271,0.349525
0.273273,0.346369
0.275275,0.343256
0.277277,0.340185
0.279279,0.337154
0.281281,0.334163
0.283283,0.331211
0.285285,0.328296
0.287287,0.325418
0.289289,0.322576
0.291291,0.319768
0.293293,0.316993
0.295295,0.314251
0.297297,0.311541
0.299299,0.308862
0.301301,0.306212
0.303303,0.303591
0.305305,0.300999
0.307307,0.298433
0.309309,0.295894
0.311311,0.29338
0.313313,0.290891
0.315315,0.288426
0.317317,0.285985
0.319319,0.283566
0.321321,0.281169
0.323323,0.278794
0.325325,0.276439
0.327327,0.274105
0.329329,0.27179
0.331331,0.269495
0.333333,0.267218
0.335335,0.26496
0.337337,0.262719
0.339339,0.260496
0.341341,0.25829
0.343343,0.256101
0.345345,0.253929
0.347347,0.251773
0.349349,0.249633
0.351351,0.247509
0.353353,0.2454
0.355355,0.243307
0.357357,0.24123
0.359359,0.239168
0.361361,0.237121
0.363363,0.235089
0.365365,0.233073
0.367367,0.231072
0.369369,0.229086
0.371371,0.227115
0.373373,0.22516
0.375375,0.22322
0.377377,0.221295
0.379379,0.219386
0.381381,0.217493
0.383383,0.215616
0.385385,0.213754
0.387387,0.211909
0.389389,0.21008
0.391391,0.208268
0.393393,0.206472
0.395395,0.204693
0.397397,0.202931
0.399399,0.201186
0.401401,0.199459
0.403403,0.197749
0.405405,0.196057
0.407407,0.194382
0.409409,0.192726
0.411411,0.191088
0.413413,0.189469
0.415415,0.187868
0.417417,0.186285
0.419419,0.184722
0.421421,0.183177
0.423423,0.181652
0.425425,0.180146
0.427427,0.178659
0.429429,0.177191
0.431431,0.175743
0.433433,0.174314
0.435435,0.172905
0.437437,0.171515
0.439439,0.170145
0.441441,0.168794
0.443443,0.167462
0.445445,0.16615
0.447447,0.164858
0.449449,0.163584
0.451451,0.16233
0.453453,0.161094
0.455455,0.159878
0.457457,0.15868
0.459459,0.1575
0.461461,0.156339
0.463463,0.155196
0.465465,0.154071
0.467467,0.152963
0.469469,0.151873
0.471471,0.150799
0.473473,0.149742
0.475475,0.148702
0.477477,0.147677
0.479479,0.146669
0.481481,0.145675
0.483483,0.144697
0.485485,0.143733
0.487487,0.142783
0.489489,0.141848
0.491491,0.140925
0.493493,0.140016
0.495495,0.139119
0.497497,0.138234
0.499499,0.13736
0.501502,0.136498
0.503504,0.135647
0.505506,0.134806
0.507508,0.133975
0.50951,0.133153
0.511512,0.132341
0.513514,0.131537
0.515516,0.130741
0.517518,0.129952
0.51952,0.129171
0.521522,0.128397
0.523524,0.12763
0.525526,0.126868
0.527528,0.126112
0.52953,0.125361
0.531532,0.124616
0.533534,0.123875
0.535536,0.123138
0.537538,0.122405
0.53954,0.121675
0.541542,0.120949
0.543544,0.120227
0.545546,0.119506
0.547548,0.118789
0.54955,0.118074
0.551552,0.117361
0.553554,0.11665
0.555556,0.115941
0.557558,0.115233
0.55956,0.114527
0.561562,0.113823
0.563564,0.11312
0.565566,0.112418
0.567568,0.111717
0.56957,0.111018
0.571572,0.11032
0.573574,0.109624
0.575576,0.108928
0.577578,0.108235
0.57958,0.107542
0.581582,0.106851
0.583584,0.106162
0.585586,0.105475
0.587588,0.104789
0.58959,0.104106
0.591592,0.103425
0.593594,0.102747
0.595596,0.102071
0.597598,0.101398
0.5996,0.100728
0.601602,0.100061
0.603604,0.0993985
0.605606,0.0987393
0.607608,0.0980841
0.60961,0.0974333
0.611612,0.096787
0.613614,0.0961455
0.615616,0.095509
0.617618,0.0948779
0.61962,0.0942524
0.621622,0.0936326
0.623624,0.0930189
0.625626,0.0924115
0.627628,0.0918107
0.62963,0.0912166
0.631632,0.0906295
0.633634,0.0900495
0.635636,0.0894769
0.637638,0.0889119
0.63964,0.0883545
0.641642,0.0878051
0.643644,0.0872636
0.645646,0.0867302
0.647648,0.086205
0.64965,0.0856881
0.651652,0.0851796
0.653654,0.0846795
0.655656,0.0841878
0.657658,0.0837046
0.65966,0.0832297
0.661662,0.0827633
0.663664,0.0823052
0.665666,0.0818553
0.667668,0.0814136
0.66967,0.0809799
0.671672,0.0805541
0.673674,0.0801361
0.675676,0.0797256
0.677678,0.0793225
0.67968,0.0789265
0.681682,0.0785374
0.683684,0.078155
0.685686,0.077779
0.687688,0.0774091
0.68969,0.0770451
0.691692,0.0766865
0.693694,0.0763331
0.695696,0.0759846
0.697698,0.0756406
0.6997,0.0753008
0.701702,0.0749649
0.703704,0.0746323
0.705706,0.0743029
0.707708,0.0739763
0.70971,0.073652
0.711712,0.0733298
0.713714,0.0730092
0.715716,0.07269
0.717718,0.0723718
0.71972,0.0720542
0.721722,0.0717369
0.723724,0.0714197
0.725726,0.0711022
0.727728,0.0707841
0.72973,0.0704653
0.731732,0.0701453
0.733734,0.0698241
0.735736,0.0695014
0.737738,0.0691771
0.73974,0.0688509
0.741742,0.0685227
0.743744,0.0681925
0.745746,0.0678602
0.747748,0.0675256
0.74975,0.0671888
0.751752,0.0668499
0.753754,0.0665087
0.755756,0.0661654
0.757758,0.06582
0.75976,0.0654727
0.761762,0.0651237
0.763764,0.064773
0.765766,0.0644209
0.767768,0.0640676
0.76977,0.0637133
0.771772,0.0633584
0.773774,0.063003
0.775776,0.0626476
0.777778,0.0622924
0.77978,0.0619378
0.781782,0.0615841
0.783784,0.0612318
0.785786,0.0608811
0.787788,0.0605325
0.78979,0.0601864
0.791792,0.0598431
0.793794,0.0595031
0.795796,0.0591667
0.797798,0.0588344
0.7998,0.0585064
0.801802,0.0581832
0.803804,0.0578651
0.805806,0.0575523
0.807808,0.0572453
0.80981,0.0569443
0.811812,0.0566496
0.813814,0.0563613
0.815816,0.0560797
0.817818,0.0558049
0.81982,0.055537
0.821822,0.0552761
0.823824,0.0550223
0.825826,0.0547755
0.827828,0.0545357
0.82983,0.0543029
0.831832,0.0540768
0.833834,0.0538573
0.835836,0.0536441
0.837838,0.0534371
0.83984,0.0532358
0.841842,0.0530399
0.843844,0.0528491
0.845846,0.0526629
0.847848,0.0524807
0.84985,0.0523022
0.851852,0.0521268
0.853854,0.0519539
0.855856,0.0517829
0.857858,0.0516132
0.85986,0.0514443
0.861862,0.0512754
0.863864,0.051106
0.865866,0.0509356
0.867868,0.0507633
0.86987,0.0505888
0.871872,0.0504114
0.873874,0.0502305
0.875876,0.0500458
0.877878,0.0498568
0.87988,0.049663
0.881882,0.0494642
0.883884,0.04926
0.885886,0.0490504
0.887888,0.0488351
0.88989,0.0486142
0.891892,0.0483877
0.893894,0.0481557
0.895896,0.0479185
0.897898,0.0476765
0.8999,0.0474299
0.901902,0.0471795
0.903904,0.0469257
0.905906,0.0466694
0.907908,0.0464112
0.90991,0.0461521
0.911912,0.0458931
0.913914,0.0456351
0.915916,0.0453792
0.917918,0.0451264
0.91992,0.044878
0.921922,0.044635
0.923924,0.0443986
0.925926,0.0441698
0.927928,0.0439496
0.92993,0.0437389
0.931932,0.0435387
0.933934,0.0433495
0.935936,0.0431719
0.937938,0.0430063
0.93994,0.0428527
0.941942,0.0427112
0.943944,0.0425812
0.945946,0.0424622
0.947948,0.0423532
0.94995,0.0422529
0.951952,0.0421598
0.953954,0.042072
0.955956,0.0419872
0.957958,0.0419029
0.95996,0.0418164
0.961962,0.0417248
0.963964,0.0416248
0.965966,0.0415135
0.967968,0.0413876
0.96997,0.0412443
0.971972,0.041081
0.973974,0.0408959
0.975976,0.0406878
0.977978,0.0404566
0.97998,0.040204
0.981982,0.0399331
0.983984,0.0396498
0.985986,0.0393625
0.987988,0.0390834
0.98999,0.0388287
0.991992,0.0386199
0.993994,0.0384841
0.995996,0.0384557
0.997998,0.0385772
1,0.0389006
