x,y
-1,0.0352651
-0.997998,0.0369105
-0.995996,0.0383146
-0.993994,0.0395002
-0.991992,0.0404885
-0.98999,0.0412994
-0.987988,0.0419516
-0.985986,0.0424623
-0.983984,0.0428477
-0.981982,0.0431228
-0.97998,0.0433016
-0.977978,0.0433968
-0.975976,0.0434205
-0.973974,0.0433837
-0.971972,0.0432965
-0.96997,0.0431681
-0.967968,0.0430073
-0.965966,0.0428216
-0.963964,0.0426182
-0.961962,0.0424036
-0.95996,0.0421835
-0.957958,0.0419632
-0.955956,0.0417473
-0.953954,0.04154
-0.951952,0.0413449
-0.94995,0.0411653
-0.947948,0.0410039
-0.945946,0.0408632
-0.943944,0.0407452
-0.941942,0.0406515
-0.93994,0.0405835
-0.937938,0.0405424
-0.935936,0.0405287
-0.933934,0.0405432
-0.931932,0.0405862
-0.92993,0.0406576
-0.927928,0.0407574
-0.925926,0.0408854
-0.923924,0.041041
-0.921922,0.0412238
-0.91992,0.041433
-0.917918,0.0416677
-0.915916,0.041927
-0.913914,0.04221
-0.911912,0.0425155
-0.90991,0.0428423
-0.907908,0.0431892
-0.905906,0.0435549
-0.903904,0.0439382
-0.901902,0.0443377
-0.8999,0.044752
-0.897898,0.0451797
-0.895896,0.0456196
-0.893894,0.0460701
-0.891892,0.0465299
-0.88989,0.0469978
-0.887888,0.0474722
-0.885886,0.0479519
-0.883884,0.0484357
-0.881882,0.0489222
-0.87988,0.0494102
-0.877878,0.0498985
-0.875876,0.050386
-0.873874,0.0508716
-0.871872,0.0513542
-0.86987,0.0518327
-0.867868,0.0523063
-0.865866,0.0527739
-0.863864,0.0532348
-0.861862,0.0536881
-0.85986,0.054133
-0.857858,0.054569
-0.855856,0.0549952
-0.853854,0.0554111
-0.851852,0.0558162
-0.84985,0.0562099
-0.847848,0.0565919
-0.845846,0.0569618
-0.843844,0.0573192
-0.841842,0.0576639
-0.83984,0.0579956
-0.837838,0.0583142
-0.835836,0.0586196
-0.833834,0.0589117
-0.831832,0.0591904
-0.82983,0.0594559
-0.827828,0.0597081
-0.825826,0.0599471
-0.823824,0.0601732
-0.821822,0.0603865
-0.81982,0.0605873
-0.817818,0.0607757
-0.815816,0.0609522
-0.813814,0.0611171
-0.811812,0.0612707
-0.80981,0.0614134
-0.807808,0.0615458
-0.805806,0.0616681
-0.803804,0.061781
-0.801802,0.0618849
-0.7998,0.0619804
-0.797798,0.062068
-0.795796,0.0621483
-0.793794,0.0622218
-0.791792,0.0622892
-0.78979,0.0623511
-0.787788,0.0624081
-0.785786,0.0624609
-0.783784,0.0625101
-0.781782,0.0625563
-0.77978,0.0626002
-0.777778,0.0626425
-0.775776,0.0626839
-0.773774,0.0627249
-0.771772,0.0627664
-0.76977,0.0628088
-0.767768,0.062853
-0.765766,0.0628995
-0.763764,0.062949
-0.761762,0.0630021
-0.75976,0.0630596
-0.757758,0.0631219
-0.755756,0.0631898
-0.753754,0.0632638
-0.751752,0.0633445
-0.74975,0.0634325
-0.747748,0.0635284
-0.745746,0.0636327
-0.743744,0.063746
-0.741742,0.0638687
-0.73974,0.0640014
-0.737738,0.0641446
-0.735736,0.0642986
-0.733734,0.064464
-0.731732,0.0646412
-0.72973,0.0648306
-0.727728,0.0650325
-0.725726,0.0652474
-0.723724,0.0654756
-0.721722,0.0657173
-0.71972,0.0659729
-0.717718,0.0662426
-0.715716,0.0665268
-0.713714,0.0668256
-0.711712,0.0671393
-0.70971,0.0674679
-0.707708,0.0678118
-0.705706,0.068171
-0.703704,0.0685456
-0.701702,0.0689357
-0.6997,0.0693414
-0.697698,0.0697628
-0.695696,0.0701998
-0.693694,0.0706525
-0.691692,0.0711209
-0.68969,0.0716048
-0.687688,0.0721043
-0.685686,0.0726192
-0.683684,0.0731495
-0.681682,0.073695
-0.67968,0.0742556
-0.677678,0.074831
-0.675676,0.0754213
-0.673674,0.076026
-0.671672,0.076645
-0.66967,0.0772782
-0.667668,0.0779251
-0.665666,0.0785855
-0.663664,0.0792593
-0.661662,0.0799459
-0.65966,0.0806453
-0.657658,0.0813569
-0.655656,0.0820805
-0.653654,0.0828157
-0.651652,0.0835621
