x,y
-0.805806,-0.441816
-0.803804,-0.425937
-0.801802,-0.407699
-0.7998,-0.387452
-0.797798,-0.365527
-0.795796,-0.342237
-0.793794,-0.317874
-0.791792,-0.292713
-0.78979,-0.267008
-0.787788,-0.240995
-0.785786,-0.214889
-0.783784,-0.188889
-0.781782,-0.163172
-0.77978,-0.1379
-0.777778,-0.113216
-0.775776,-0.0892465
-0.773774,-0.0661028
-0.771772,-0.0438796
-0.76977,-0.0226572
-0.767768,-0.00250211
-0.765766,0.0165323
-0.763764,0.0344052
-0.761762,0.0510871
-0.75976,0.0665593
-0.757758,0.080813
-0.755756,0.0938485
-0.753754,0.105675
-0.751752,0.116308
-0.74975,0.125771
-0.747748,0.134093
-0.745746,0.141308
-0.743744,0.147457
-0.741742,0.152582
-0.73974,0.156731
-0.737738,0.159952
-0.735736,0.162298
-0.733734,0.163822
-0.731732,0.16458
-0.72973,0.164628
-0.727728,0.164021
-0.725726,0.162817
-0.723724,0.161071
-0.721722,0.158838
-0.71972,0.156173
-0.717718,0.153129
-0.715716,0.149757
-0.713714,0.146107
-0.711712,0.142227
-0.70971,0.138164
-0.707708,0.13396
-0.705706,0.129658
-0.703704,0.125296
-0.701702,0.120912
-0.6997,0.116539
-0.697698,0.112209
-0.695696,0.107951
-0.693694,0.103792
-0.691692,0.0997563
-0.68969,0.0958647
-0.687688,0.0921368
-0.685686,0.0885894
-0.683684,0.085237
-0.681682,0.082092
-0.67968,0.0791644
-0.677678,0.0764623
-0.675676,0.0739918
-0.673674,0.0717572
-0.671672,0.0697609
-0.66967,0.0680038
-0.667668,0.066485
-0.665666,0.0652025
-0.663664,0.0641528
-0.661662,0.0633311
-0.65966,0.0627316
-0.657658,0.0623476
-0.655656,0.0621712
-0.653654,0.0621941
-0.651652,0.0624071
-0.64965,0.0628004
-0.647648,0.0633637
-0.645646,0.0640865
-0.643644,0.0649579
-0.641642,0.0659667
-0.63964,0.0671015
-0.637638,0.0683512
-0.635636,0.0697043
-0.633634,0.0711496
-0.631632,0.072676
-0.62963,0.0742726
-0.627628,0.0759287
-0.625626,0.077634
-0.623624,0.0793783
-0.621622,0.0811522
-0.61962,0.0829463
-0.617618,0.0847519
-0.615616,0.0865606
-0.613614,0.0883647
-0.611612,0.0901569
-0.60961,0.0919302
-0.607608,0.0936786
-0.605606,0.0953962
-0.603604,0.0970779
-0.601602,0.098719
-0.5996,0.100316
-0.597598,0.101864
-0.595596,0.103361
-0.593594,0.104804
-0.591592,0.106191
-0.58959,0.107521
-0.587588,0.108793
-0.585586,0.110005
-0.583584,0.111158
-0.581582,0.112252
-0.57958,0.113288
-0.577578,0.114265
-0.575576,0.115187
-0.573574,0.116053
-0.571572,0.116867
-0.56957,0.11763
-0.567568,0.118344
-0.565566,0.119013
-0.563564,0.119638
-0.561562,0.120224
-0.55956,0.120772
-0.557558,0.121286
-0.555556,0.12177
-0.553554,0.122226
-0.551552,0.122659
-0.54955,0.123071
-0.547548,0.123466
-0.545546,0.123847
-0.543544,0.124218
-0.541542,0.124582
-0.53954,0.124942
-0.537538,0.125302
-0.535536,0.125664
-0.533534,0.126032
-0.531532,0.126408
-0.52953,0.126795
-0.527528,0.127196
-0.525526,0.127613
-0.523524,0.128048
-0.521522,0.128504
-0.51952,0.128983
-0.517518,0.129486
-0.515516,0.130015
-0.513514,0.130572
-0.511512,0.131158
-0.50951,0.131774
-0.507508,0.132421
-0.505506,0.1331
-0.503504,0.133811
-0.501502,0.134556
-0.499499,0.135334
-0.497497,0.136145
-0.495495,0.136991
-0.493493,0.13787
-0.491491,0.138782
-0.489489,0.139728
-0.487487,0.140707
-0.485485,0.141717
-0.483483,0.142759
-0.481481,0.143832
-0.479479,0.144935
-0.477477,0.146067
-0.475475,0.147228
-0.473473,0.148415
-0.471471,0.149628
-0.469469,0.150867
-0.467467,0.152129
-0.465465,0.153413
-0.463463,0.15472
-0.461461,0.156046
-0.459459,0.157392
-0.457457,0.158755
-0.455455,0.160135
-0.453453,0.161531
-0.451451,0.162941
-0.449449,0.164364
-0.447447,0.1658
-0.445445,0.167247
-0.443443,0.168705
-0.441441,0.170171
-0.439439,0.171647
-0.437437,0.17313
-0.435435,0.17462
-0.433433,0.176117
-0.431431,0.17762
-0.429429,0.179128
-0.427427,0.180641
-0.425425,0.182158
-0.423423,0.18368
-0.421421,0.185206
-0.419419,0.186735
-0.417417,0.188269
-0.415415,0.189806
-0.413413,0.191348
-0.411411,0.192894
-0.409409,0.194444
-0.407407,0.195999
-0.405405,0.197559
-0.403403,0.199124
-0.401401,0.200696
-0.399399,0.202274
-0.397397,0.203859
-0.395395,0.205452
-0.393393,0.207054
-0.391391,0.208665
-0.389389,0.210287
-0.387387,0.211919
-0.385385,0.213564
-0.383383,0.215221
-0.381381,0.216892
-0.379379,0.218577
-0.377377,0.220278
-0.375375,0.221996
-0.373373,0.223732
-0.371371,0.225486
-0.369369,0.227259
-0.367367,0.229053
-0.365365,0.230869
-0.363363,0.232707
-0.361361,0.234569
-0.359359,0.236455
-0.357357,0.238367
-0.355355,0.240305
-0.353353,0.24227
-0.351351,0.244263
-0.349349,0.246285
-0.347347,0.248337
-0.345345,0.250419
-0.343343,0.252533
-0.341341,0.254678
-0.339339,0.256855
-0.337337,0.259066
-0.335335,0.261311
-0.333333,0.263589
-0.331331,0.265903
-0.329329,0.268251
-0.327327,0.270636
-0.325325,0.273056
-0.323323,0.275512
-0.321321,0.278006
-0.319319,0.280536
-0.317317,0.283103
-0.315315,0.285707
-0.313313,0.288349
-0.311311,0.291029
-0.309309,0.293746
-0.307307,0.296501
-0.305305,0.299293
-0.303303,0.302124
-0.301301,0.304992
-0.299299,0.307898
-0.297297,0.310842
-0.295295,0.313824
-0.293293,0.316843
-0.291291,0.319899
-0.289289,0.322994
-0.287287,0.326125
-0.285285,0.329294
-0.283283,0.3325
-0.281281,0.335743
-0.279279,0.339023
-0.277277,0.34234
-0.275275,0.345694
-0.273273,0.349084
-0.271271,0.352512
-0.269269,0.355976
-0.267267,0.359477
-0.265265,0.363015
-0.263263,0.366589
-0.261261,0.370201
-0.259259,0.373849
-0.257257,0.377534
-0.255255,0.381257
-0.253253,0.385017
-0.251251,0.388815
-0.249249,0.39265
-0.247247,0.396523
-0.245245,0.400435
-0.243243,0.404385
-0.241241,0.408374
-0.239239,0.412403
-0.237237,0.416471
-0.235235,0.420579
-0.233233,0.424728
-0.231231,0.428918
-0.229229,0.43315
-0.227227,0.437423
-0.225225,0.441739
-0.223223,0.446098
-0.221221,0.450501
-0.219219,0.454948
-0.217217,0.459439
-0.215215,0.463977
-0.213213,0.46856
-0.211211,0.473189
-0.209209,0.477866
-0.207207,0.48259
-0.205205,0.487362
-0.203203,0.492183
-0.201201,0.497054
-0.199199,0.501974
-0.197197,0.506945
-0.195195,0.511966
-0.193193,0.517038
-0.191191,0.522162
-0.189189,0.527337
-0.187187,0.532565
-0.185185,0.537844
-0.183183,0.543177
-0.181181,0.548561
-0.179179,0.553999
-0.177177,0.559489
-0.175175,0.565031
-0.173173,0.570626
-0.171171,0.576273
-0.169169,0.581971
-0.167167,0.587721
-0.165165,0.593521
-0.163163,0.599372
-0.161161,0.605272
-0.159159,0.611221
-0.157157,0.617218
-0.155155,0.623261
-0.153153,0.62935
-0.151151,0.635483
-0.149149,0.641659
-0.147147,0.647877
-0.145145,0.654135
-0.143143,0.660431
-0.141141,0.666764
-0.139139,0.673131
-0.137137,0.67953
-0.135135,0.68596
-0.133133,0.692418
-0.131131,0.698901
-0.129129,0.705408
-0.127127,0.711935
-0.125125,0.71848
-0.123123,0.725039
-0.121121,0.73161
-0.119119,0.73819
-0.117117,0.744775
-0.115115,0.751363
-0.113113,0.757949
-0.111111,0.764531
-0.109109,0.771103
-0.107107,0.777664
-0.105105,0.784209
-0.103103,0.790734
-0.101101,0.797235
-0.0990991,0.803708
-0.0970971,0.810149
-0.0950951,0.816554
-0.0930931,0.822918
-0.0910911,0.829237
-0.0890891,0.835508
-0.0870871,0.841724
-0.0850851,0.847883
-0.0830831,0.853979
-0.0810811,0.860008
-0.0790791,0.865966
-0.0770771,0.871847
-0.0750751,0.877648
-0.0730731,0.883364
-0.0710711,0.88899
-0.0690691,0.894522
-0.0670671,0.899955
-0.0650651,0.905285
-0.0630631,0.910507
-0.0610611,0.915618
-0.0590591,0.920612
-0.0570571,0.925485
-0.0550551,0.930234
-0.0530531,0.934853
-0.0510511,0.93934
-0.049049,0.94369
-0.047047,0.947899
-0.045045,0.951963
-0.043043,0.955879
-0.041041,0.959642
-0.039039,0.963251
-0.037037,0.966701
-0.035035,0.969988
-0.033033,0.973111
-0.031031,0.976066
-0.029029,0.97885
-0.027027,0.981461
-0.025025,0.983896
-0.023023,0.986153
-0.021021,0.988229
-0.019019,0.990124
-0.017017,0.991834
-0.015015,0.993358
-0.013013,0.994695
-0.011011,0.995843
-0.00900901,0.996802
-0.00700701,0.99757
-0.00500501,0.998147
-0.003003,0.998532
-0.001001,0.998724
0.001001,0.998724
0.003003,0.998532
0.00500501,0.998147
0.00700701,0.99757
0.00900901,0.996802
0.011011,0.995843
0.013013,0.994695
0.015015,0.993358
0.017017,0.991834
0.019019,0.990124
0.021021,0.988229
0.023023,0.986153
0.025025,0.983896
0.027027,0.981461
0.029029,0.97885
0.031031,0.976066
0.033033,0.973111
0.035035,0.969988
0.037037,0.966701
0.039039,0.963251
0.041041,0.959642
0.043043,0.955879
0.045045,0.951963
0.047047,0.947899
0.049049,0.94369
0.0510511,0.93934
0.0530531,0.934853
0.0550551,0.930234
0.0570571,0.925485
0.0590591,0.920612
0.0610611,0.915618
0.0630631,0.910507
0.0650651,0.905285
0.0670671,0.899955
0.0690691,0.894522
0.0710711,0.88899
0.0730731,0.883364
0.0750751,0.877648
0.0770771,0.871847
0.0790791,0.865966
0.0810811,0.860008
0.0830831,0.853979
0.0850851,0.847883
0.0870871,0.841724
0.0890891,0.835508
0.0910911,0.829237
0.0930931,0.822918
0.0950951,0.816554
0.0970971,0.810149
0.0990991,0.803708
0.101101,0.797235
0.103103,0.790734
0.105105,0.784209
0.107107,0.777664
0.109109,0.771103
0.111111,0.764531
0.113113,0.757949
0.115115,0.751363
0.117117,0.744775
0.119119,0.73819
0.121121,0.73161
0.123123,0.725039
0.125125,0.71848
0.127127,0.711935
0.129129,0.705408
0.131131,0.698901
0.133133,0.692418
0.135135,0.68596
0.137137,0.67953
0.139139,0.673131
0.141141,0.666764
0.143143,0.660431
0.145145,0.654135
0.147147,0.647877
0.149149,0.641659
0.151151,0.635483
0.153153,0.62935
0.155155,0.623261
0.157157,0.617218
0.159159,0.611221
0.161161,0.605272
0.163163,0.599372
0.165165,0.593521
0.167167,0.587721
0.169169,0.581971
0.171171,0.576273
0.173173,0.570626
0.175175,0.565031
0.177177,0.559489
0.179179,0.553999
0.181181,0.548561
0.183183,0.543177
0.185185,0.537844
0.187187,0.532565
0.189189,0.527337
0.191191,0.522162
0.193193,0.517038
0.195195,0.511966
0.197197,0.506945
0.199199,0.501974
0.201201,0.497054
0.203203,0.492183
0.205205,0.487362
0.207207,0.48259
0.209209,0.477866
0.211211,0.473189
0.213213,0.46856
0.215215,0.463977
0.217217,0.459439
0.219219,0.454948
0.221221,0.450501
0.223223,0.446098
0.225225,0.441739
0.227227,0.437423
0.229229,0.43315
0.231231,0.428918
0.233233,0.424728
0.235235,0.420579
0.237237,0.416471
0.239239,0.412403
0.241241,0.408374
0.243243,0.404385
0.245245,0.400435
0.247247,0.396523
0.249249,0.39265
0.251251,0.388815
0.253253,0.385017
0.255255,0.381257
0.257257,0.377534
0.259259,0.373849
0.261261,0.370201
0.263263,0.366589
0.265265,0.363015
0.267267,0.359477
0.269269,0.355976
0.271271,0.352512
0.273273,0.349084
0.275275,0.345694
0.277277,0.34234
0.279279,0.339023
0.281281,0.335743
0.283283,0.3325
0.285285,0.329294
0.287287,0.326125
0.289289,0.322994
0.291291,0.319899
0.293293,0.316843
0.295295,0.313824
0.297297,0.310842
0.299299,0.307898
0.301301,0.304992
0.303303,0.302124
0.305305,0.299293
0.307307,0.296501
0.309309,0.293746
0.311311,0.291029
0.313313,0.288349
0.315315,0.285707
0.317317,0.283103
0.319319,0.280536
0.321321,0.278006
0.323323,0.275512
0.325325,0.273056
0.327327,0.270636
0.329329,0.268251
0.331331,0.265903
0.333333,0.263589
0.335335,0.261311
0.337337,0.259066
0.339339,0.256855
0.341341,0.254678
0.343343,0.252533
0.345345,0.250419
0.347347,0.248337
0.349349,0.246285
0.351351,0.244263
0.353353,0.24227
0.355355,0.240305
0.357357,0.238367
0.359359,0.236455
0.361361,0.234569
0.363363,0.232707
0.365365,0.230869
0.367367,0.229053
0.369369,0.227259
0.371371,0.225486
0.373373,0.223732
0.375375,0.221996
0.377377,0.220278
0.379379,0.218577
0.381381,0.216892
0.383383,0.215221
0.385385,0.213564
0.387387,0.211919
0.389389,0.210287
0.391391,0.208665
0.393393,0.207054
0.395395,0.205452
0.397397,0.203859
0.399399,0.202274
0.401401,0.200696
0.403403,0.199124
0.405405,0.197559
0.407407,0.195999
0.409409,0.194444
0.411411,0.192894
0.413413,0.191348
0.415415,0.189806
0.417417,0.188269
0.419419,0.186735
0.421421,0.185206
0.423423,0.18368
0.425425,0.182158
0.427427,0.180641
0.429429,0.179128
0.431431,0.17762
0.433433,0.176117
0.435435,0.17462
0.437437,0.17313
0.439439,0.171647
0.441441,0.170171
0.443443,0.168705
0.445445,0.167247
0.447447,0.1658
0.449449,0.164364
0.451451,0.162941
0.453453,0.161531
0.455455,0.160135
0.457457,0.158755
0.459459,0.157392
0.461461,0.156046
0.463463,0.15472
0.465465,0.153413
0.467467,0.152129
0.469469,0.150867
0.471471,0.149628
0.473473,0.148415
0.475475,0.147228
0.477477,0.146067
0.479479,0.144935
0.481481,0.143832
0.483483,0.142759
0.485485,0.141717
0.487487,0.140707
0.489489,0.139728
0.491491,0.138782
0.493493,0.13787
0.495495,0.136991
0.497497,0.136145
0.499499,0.135334
0.501502,0.134556
0.503504,0.133811
0.505506,0.1331
0.507508,0.132421
0.50951,0.131774
0.511512,0.131158
0.513514,0.130572
0.515516,0.130015
0.517518,0.129486
0.51952,0.128983
0.521522,0.128504
0.523524,0.128048
0.525526,0.127613
0.527528,0.127196
0.52953,0.126795
0.531532,0.126408
0.533534,0.126032
0.535536,0.125664
0.537538,0.125302
0.53954,0.124942
0.541542,0.124582
0.543544,0.124218
0.545546,0.123847
0.547548,0.123466
0.54955,0.123071
0.551552,0.122659
0.553554,0.122226
0.555556,0.12177
0.557558,0.121286
0.55956,0.120772
0.561562,0.120224
0.563564,0.119638
0.565566,0.119013
0.567568,0.118344
0.56957,0.11763
0.571572,0.116867
0.573574,0.116053
0.575576,0.115187
0.577578,0.114265
0.57958,0.113288
0.581582,0.112252
0.583584,0.111158
0.585586,0.110005
0.587588,0.108793
0.58959,0.107521
0.591592,0.106191
0.593594,0.104804
0.595596,0.103361
0.597598,0.101864
0.5996,0.100316
0.601602,0.098719
0.603604,0.0970779
0.605606,0.0953962
0.607608,0.0936786
0.60961,0.0919302
0.611612,0.0901569
0.613614,0.0883647
0.615616,0.0865606
0.617618,0.0847519
0.61962,0.0829463
0.621622,0.0811522
0.623624,0.0793783
0.625626,0.077634
0.627628,0.0759287
0.62963,0.0742726
0.631632,0.072676
0.633634,0.0711496
0.635636,0.0697043
0.637638,0.0683512
0.63964,0.0671015
0.641642,0.0659667
0.643644,0.0649579
0.645646,0.0640865
0.647648,0.0633637
0.64965,0.0628004
0.651652,0.0624071
0.653654,0.0621941
0.655656,0.0621712
0.657658,0.0623476
0.65966,0.0627316
0.661662,0.0633311
0.663664,0.0641528
0.665666,0.0652025
0.667668,0.066485
0.66967,0.0680038
0.671672,0.0697609
0.673674,0.0717572
0.675676,0.0739918
0.677678,0.0764623
0.67968,0.0791644
0.681682,0.082092
0.683684,0.085237
0.685686,0.0885894
0.687688,0.0921368
0.68969,0.0958647
0.691692,0.0997563
0.693694,0.103792
0.695696,0.107951
0.697698,0.112209
0.6997,0.116539
0.701702,0.120912
0.703704,0.125296
0.705706,0.129658
0.707708,0.13396
0.70971,0.138164
0.711712,0.142227
0.713714,0.146107
0.715716,0.149757
0.717718,0.153129
0.71972,0.156173
0.721722,0.158838
0.723724,0.161071
0.725726,0.162817
0.727728,0.164021
0.72973,0.164628
0.731732,0.16458
0.733734,0.163822
0.735736,0.162298
0.737738,0.159952
0.73974,0.156731
0.741742,0.152582
0.743744,0.147457
0.745746,0.141308
0.747748,0.134093
0.74975,0.125771
0.751752,0.116308
0.753754,0.105675
0.755756,0.0938485
0.757758,0.080813
0.75976,0.0665593
0.761762,0.0510871
0.763764,0.0344052
0.765766,0.0165323
0.767768,-0.00250211
0.76977,-0.0226572
0.771772,-0.0438796
0.773774,-0.0661028
0.775776,-0.0892465
0.777778,-0.113216
0.77978,-0.1379
0.781782,-0.163172
0.783784,-0.188889
0.785786,-0.214889
0.787788,-0.240995
0.78979,-0.267008
0.791792,-0.292713
0.793794,-0.317874
0.795796,-0.342237
0.797798,-0.365527
0.7998,-0.387452
0.801802,-0.407699
0.803804,-0.425937
0.805806,-0.441816
0.807808,-0.454971
0.80981,-0.465018
0.811812,-0.471559
0.813814,-0.474182
0.815816,-0.472462
0.817818,-0.465967
0.81982,-0.454254
0.821822,-0.436876
0.823824,-0.413384
0.825826,-0.38333
0.827828,-0.346272
0.82983,-0.301776
0.831832,-0.24942
0.833834,-0.188804
0.835836,-0.119549
0.837838,-0.041307
0.83984,0.0462346
0.841842,0.143345
0.843844,0.250244
0.845846,0.367092
0.847848,0.493985
0.84985,0.630942
0.851852,0.777899
0.853854,0.934698
0.855856,1.10107
0.857858,1.27665
0.85986,1.46092
0.861862,1.65325
0.863864,1.85283
0.865866,2.05871
0.867868,2.26977
0.86987,2.48468
0.871872,2.70193
0.873874,2.91979
0.875876,3.13628
0.877878,3.34923
0.87988,3.55617
0.881882,3.75439
0.883884,3.9409
0.885886,4.11243
0.887888,4.26541
0.88989,4.39595
0.891892,4.49988
0.893894,4.5727
0.895896,4.60957
0.897898,4.60536
0.8999,4.55462
0.901902,4.45156
0.903904,4.29011
0.905906,4.06392
0.907908,3.76633
0.90991,3.39046
0.911912,2.92921
0.913914,2.37528
0.915916,1.72124
0.917918,0.959566
0.91992,0.0827033
0.921922,-0.916858
0.923924,-2.04651
0.925926,-3.31342
0.927928,-4.72443
0.92993,-6.28595
0.931932,-8.00379
0.933934,-9.88302
0.935936,-11.9278
0.937938,-14.1412
0.93994,-16.5248
0.941942,-19.0789
0.943944,-21.8016
0.945946,-24.6892
0.947948,-27.7352
0.94995,-30.9303
0.951952,-34.2622
0.953954,-37.7146
0.955956,-41.2671
0.957958,-44.8945
0.95996,-48.5663
0.961962,-52.2461
0.963964,-55.8908
0.965966,-59.4497
0.967968,-62.864
0.96997,-66.0656
0.971972,-68.9762
0.973974,-71.5063
0.975976,-73.5539
0.977978,-75.0033
0.97998,-75.7239
0.981982,-75.5683
0.983984,-74.3713
0.985986,-71.9474
0.987988,-68.0897
0.98999,-62.5674
0.991992,-55.1239
0.993994,-45.4742
0.995996,-33.3027
0.997998,-18.2603
1,0.0384615
