x,y
-1,0.0384615
-0.997998,0.192358
-0.995996,0.337853
-0.993994,0.475224
-0.991992,0.604739
-0.98999,0.726662
-0.987988,0.841249
-0.985986,0.948751
-0.983984,1.04941
-0.981982,1.14347
-0.97998,1.23116
-0.977978,1.31271
-0.975976,1.38834
-0.973974,1.45826
-0.971972,1.52269
-0.96997,1.58184
-0.967968,1.63589
-0.965966,1.68505
-0.963964,1.72951
-0.961962,1.76945
-0.95996,1.80506
-0.957958,1.8365
-0.955956,1.86395
-0.953954,1.88758
-0.951952,1.90754
-0.94995,1.924
-0.947948,1.93711
-0.945946,1.94702
-0.943944,1.95386
-0.941942,1.9578
-0.93994,1.95895
-0.937938,1.95745
-0.935936,1.95344
-0.933934,1.94704
-0.931932,1.93836
-0.92993,1.92753
-0.927928,1.91467
-0.925926,1.89988
-0.923924,1.88327
-0.921922,1.86495
-0.91992,1.84502
-0.917918,1.82357
-0.915916,1.8007
-0.913914,1.77651
-0.911912,1.75108
-0.90991,1.7245
-0.907908,1.69685
-0.905906,1.66821
-0.903904,1.63867
-0.901902,1.60829
-0.8999,1.57715
-0.897898,1.54531
-0.895896,1.51286
-0.893894,1.47984
-0.891892,1.44633
-0.88989,1.41239
-0.887888,1.37806
-0.885886,1.34342
-0.883884,1.30851
-0.881882,1.27338
-0.87988,1.23809
-0.877878,1.20268
-0.875876,1.1672
-0.873874,1.1317
-0.871872,1.0962
-0.86987,1.06076
-0.867868,1.02542
-0.865866,0.990198
-0.863864,0.955145
-0.861862,0.920291
-0.85986,0.885666
-0.857858,0.8513
-0.855856,0.817224
-0.853854,0.783464
-0.851852,0.750046
-0.84985,0.716993
-0.847848,0.684331
-0.845846,0.652079
-0.843844,0.620259
-0.841842,0.58889
-0.83984,0.55799
-0.837838,0.527576
-0.835836,0.497663
-0.833834,0.468266
-0.831832,0.439399
-0.82983,0.411074
-0.827828,0.383303
-0.825826,0.356096
-0.823824,0.329463
-0.821822,0.303411
-0.81982,0.27795
-0.817818,0.253086
-0.815816,0.228826
-0.813814,0.205173
-0.811812,0.182133
-0.80981,0.15971
-0.807808,0.137906
-0.805806,0.116723
-0.803804,0.0961647
-0.801802,0.0762303
-0.7998,0.0569207
-0.797798,0.0382355
-0.795796,0.0201739
-0.793794,0.00273456
-0.791792,-0.0140845
-0.78979,-0.0302857
-0.787788,-0.045872
-0.785786,-0.0608469
-0.783784,-0.0752141
-0.781782,-0.088978
-0.77978,-0.102143
-0.777778,-0.114715
-0.775776,-0.126699
-0.773774,-0.138101
-0.771772,-0.148926
-0.76977,-0.159183
-0.767768,-0.168876
-0.765766,-0.178014
-0.763764,-0.186604
-0.761762,-0.194654
-0.75976,-0.202171
-0.757758,-0.209163
-0.755756,-0.215639
-0.753754,-0.221608
-0.751752,-0.227078
-0.74975,-0.232058
-0.747748,-0.236557
-0.745746,-0.240584
-0.743744,-0.244149
-0.741742,-0.247261
-0.73974,-0.24993
-0.737738,-0.252166
-0.735736,-0.253978
-0.733734,-0.255375
-0.731732,-0.256369
-0.72973,-0.256969
-0.727728,-0.257185
-0.725726,-0.257027
-0.723724,-0.256506
-0.721722,-0.25563
-0.71972,-0.254412
-0.717718,-0.25286
-0.715716,-0.250985
-0.713714,-0.248797
-0.711712,-0.246307
-0.70971,-0.243523
-0.707708,-0.240457
-0.705706,-0.237119
-0.703704,-0.233517
-0.701702,-0.229663
-0.6997,-0.225567
-0.697698,-0.221237
-0.695696,-0.216684
-0.693694,-0.211918
-0.691692,-0.206947
-0.68969,-0.201782
-0.687688,-0.196432
-0.685686,-0.190906
-0.683684,-0.185214
-0.681682,-0.179364
-0.67968,-0.173366
-0.677678,-0.167228
-0.675676,-0.16096
-0.673674,-0.15457
-0.671672,-0.148065
-0.66967,-0.141456
-0.667668,-0.13475
-0.665666,-0.127956
-0.663664,-0.12108
-0.661662,-0.114132
-0.65966,-0.107119
-0.657658,-0.100048
-0.655656,-0.0929273
-0.653654,-0.0857639
-0.651652,-0.078565
-0.64965,-0.0713377
-0.647648,-0.0640887
-0.645646,-0.0568249
-0.643644,-0.0495527
-0.641642,-0.0422786
-0.63964,-0.0350089
-0.637638,-0.0277496
-0.635636,-0.0205068
-0.633634,-0.0132862
-0.631632,-0.00609339
-0.62963,0.00106606
-0.627628,0.00818687
-0.625626,0.0152639
-0.623624,0.022292
-0.621622,0.0292665
-0.61962,0.0361827
-0.617618,0.0430359
-0.615616,0.0498219
-0.613614,0.0565364
-0.611612,0.0631753
-0.60961,0.0697347
-0.607608,0.0762109
-0.605606,0.0826003
-0.603604,0.0888995
-0.601602,0.095105
-0.5996,0.101214
-0.597598,0.107223
-0.595596,0.11313
-0.593594,0.118931
-0.591592,0.124625
-0.58959,0.130208
-0.587588,0.135679
-0.585586,0.141036
-0.583584,0.146276
-0.581582,0.151397
-0.57958,0.156399
-0.577578,0.161279
-0.575576,0.166036
-0.573574,0.170669
-0.571572,0.175176
-0.56957,0.179557
-0.567568,0.18381
-0.565566,0.187936
-0.563564,0.191932
-0.561562,0.1958
-0.55956,0.199537
-0.557558,0.203145
-0.555556,0.206623
-0.553554,0.20997
-0.551552,0.213188
-0.54955,0.216275
-0.547548,0.219233
-0.545546,0.222062
-0.543544,0.224762
-0.541542,0.227334
-0.53954,0.229778
-0.537538,0.232096
-0.535536,0.234288
-0.533534,0.236356
-0.531532,0.2383
-0.52953,0.240121
-0.527528,0.241821
-0.525526,0.243402
-0.523524,0.244864
-0.521522,0.246209
-0.51952,0.247438
-0.517518,0.248554
-0.515516,0.249558
-0.513514,0.250452
-0.511512,0.251238
-0.50951,0.251917
-0.507508,0.252492
-0.505506,0.252965
-0.503504,0.253338
-0.501502,0.253612
-0.499499,0.253791
-0.497497,0.253877
-0.495495,0.253872
-0.493493,0.253777
-0.491491,0.253597
-0.489489,0.253333
-0.487487,0.252988
-0.485485,0.252564
-0.483483,0.252064
-0.481481,0.251491
-0.479479,0.250846
-0.477477,0.250134
-0.475475,0.249357
-0.473473,0.248517
-0.471471,0.247617
-0.469469,0.24666
-0.467467,0.245649
-0.465465,0.244587
-0.463463,0.243477
-0.461461,0.242321
-0.459459,0.241122
-0.457457,0.239883
-0.455455,0.238608
-0.453453,0.237298
-0.451451,0.235958
-0.449449,0.23459
-0.447447,0.233196
-0.445445,0.23178
-0.443443,0.230345
-0.441441,0.228893
-0.439439,0.227428
-0.437437,0.225953
-0.435435,0.224469
-0.433433,0.222981
-0.431431,0.221491
-0.429429,0.220002
-0.427427,0.218517
-0.425425,0.217038
-0.423423,0.215569
-0.421421,0.214111
-0.419419,0.212669
-0.417417,0.211245
-0.415415,0.209841
-0.413413,0.20846
-0.411411,0.207105
-0.409409,0.205778
-0.407407,0.204482
-0.405405,0.20322
-0.403403,0.201994
-0.401401,0.200807
-0.399399,0.199661
-0.397397,0.198558
-0.395395,0.197501
-0.393393,0.196493
-0.391391,0.195535
-0.389389,0.19463
-0.387387,0.193781
-0.385385,0.192989
-0.383383,0.192256
-0.381381,0.191585
-0.379379,0.190978
-0.377377,0.190436
-0.375375,0.189962
-0.373373,0.189558
-0.371371,0.189225
-0.369369,0.188966
-0.367367,0.188782
-0.365365,0.188674
-0.363363,0.188645
-0.361361,0.188697
-0.359359,0.18883
-0.357357,0.189046
-0.355355,0.189348
-0.353353,0.189735
-0.351351,0.19021
-0.349349,0.190774
-0.347347,0.191427
-0.345345,0.192172
-0.343343,0.19301
-0.341341,0.193941
-0.339339,0.194967
-0.337337,0.196088
-0.335335,0.197306
-0.333333,0.198621
-0.331331,0.200034
-0.329329,0.201546
-0.327327,0.203157
-0.325325,0.204869
-0.323323,0.206682
-0.321321,0.208596
-0.319319,0.210611
-0.317317,0.212729
-0.315315,0.214949
-0.313313,0.217272
-0.311311,0.219698
-0.309309,0.222228
-0.307307,0.22486
-0.305305,0.227596
-0.303303,0.230436
-0.301301,0.233378
-0.299299,0.236424
-0.297297,0.239573
-0.295295,0.242825
-0.293293,0.24618
-0.291291,0.249636
-0.289289,0.253195
-0.287287,0.256854
-0.285285,0.260615
-0.283283,0.264476
-0.281281,0.268437
-0.279279,0.272497
-0.277277,0.276655
-0.275275,0.280911
-0.273273,0.285264
-0.271271,0.289713
-0.269269,0.294257
-0.267267,0.298895
-0.265265,0.303626
-0.263263,0.308449
-0.261261,0.313363
-0.259259,0.318367
-0.257257,0.323459
-0.255255,0.328639
-0.253253,0.333904
-0.251251,0.339255
-0.249249,0.344689
-0.247247,0.350204
-0.245245,0.3558
-0.243243,0.361476
-0.241241,0.367228
-0.239239,0.373056
-0.237237,0.378959
-0.235235,0.384934
-0.233233,0.39098
-0.231231,0.397095
-0.229229,0.403277
-0.227227,0.409525
-0.225225,0.415837
-0.223223,0.42221
-0.221221,0.428643
-0.219219,0.435134
-0.217217,0.441681
-0.215215,0.448283
-0.213213,0.454936
-0.211211,0.461639
-0.209209,0.46839
-0.207207,0.475187
-0.205205,0.482027
-0.203203,0.488909
-0.201201,0.495829
-0.199199,0.502788
-0.197197,0.50978
-0.195195,0.516806
-0.193193,0.523862
-0.191191,0.530946
-0.189189,0.538055
-0.187187,0.545188
-0.185185,0.552343
-0.183183,0.559516
-0.181181,0.566705
-0.179179,0.573909
-0.177177,0.581124
-0.175175,0.588348
-0.173173,0.59558
-0.171171,0.602816
-0.169169,0.610054
-0.167167,0.617291
-0.165165,0.624526
-0.163163,0.631756
-0.161161,0.638978
-0.159159,0.64619
-0.157157,0.65339
-0.155155,0.660575
-0.153153,0.667742
-0.151151,0.67489
-0.149149,0.682015
-0.147147,0.689116
-0.145145,0.69619
-0.143143,0.703234
-0.141141,0.710246
-0.139139,0.717225
-0.137137,0.724166
-0.135135,0.731069
-0.133133,0.73793
-0.131131,0.744747
-0.129129,0.751518
-0.127127,0.758241
