x,y
-0.661662,0.210209
-0.65966,0.210024
-0.657658,0.209319
-0.655656,0.208127
-0.653654,0.206483
-0.651652,0.204418
-0.64965,0.201967
-0.647648,0.199163
-0.645646,0.196038
-0.643644,0.192625
-0.641642,0.188954
-0.63964,0.185059
-0.637638,0.180968
-0.635636,0.176711
-0.633634,0.172317
-0.631632,0.167814
-0.62963,0.163229
-0.627628,0.158587
-0.625626,0.153912
-0.623624,0.14923
-0.621622,0.144561
-0.61962,0.139928
-0.617618,0.135349
-0.615616,0.130845
-0.613614,0.126433
-0.611612,0.122128
-0.60961,0.117947
-0.607608,0.113903
-0.605606,0.11001
-0.603604,0.106278
-0.601602,0.102718
-0.5996,0.0993392
-0.597598,0.0961503
-0.595596,0.0931578
-0.593594,0.0903679
-0.591592,0.0877854
-0.58959,0.0854142
-0.587588,0.0832571
-0.585586,0.0813163
-0.583584,0.0795926
-0.581582,0.0780864
-0.57958,0.0767969
-0.577578,0.0757228
-0.575576,0.0748618
-0.573574,0.0742112
-0.571572,0.0737674
-0.56957,0.0735262
-0.567568,0.073483
-0.565566,0.0736325
-0.563564,0.073969
-0.561562,0.0744864
-0.55956,0.075178
-0.557558,0.0760371
-0.555556,0.0770563
-0.553554,0.0782281
-0.551552,0.0795449
-0.54955,0.0809986
-0.547548,0.0825813
-0.545546,0.0842846
-0.543544,0.0861003
-0.541542,0.0880201
-0.53954,0.0900356
-0.537538,0.0921384
-0.535536,0.0943202
-0.533534,0.0965727
-0.531532,0.0988879
-0.52953,0.101258
-0.527528,0.103674
-0.525526,0.10613
-0.523524,0.108617
-0.521522,0.111128
-0.51952,0.113656
-0.517518,0.116195
-0.515516,0.118737
-0.513514,0.121277
-0.511512,0.123809
-0.50951,0.126326
-0.507508,0.128823
-0.505506,0.131296
-0.503504,0.133739
-0.501502,0.136149
-0.499499,0.13852
-0.497497,0.14085
-0.495495,0.143134
-0.493493,0.14537
-0.491491,0.147555
-0.489489,0.149687
-0.487487,0.151763
-0.485485,0.153781
-0.483483,0.155741
-0.481481,0.157641
-0.479479,0.15948
-0.477477,0.161257
-0.475475,0.162973
-0.473473,0.164628
-0.471471,0.166221
-0.469469,0.167753
-0.467467,0.169226
-0.465465,0.17064
-0.463463,0.171997
-0.461461,0.173297
-0.459459,0.174543
-0.457457,0.175737
-0.455455,0.176881
-0.453453,0.177977
-0.451451,0.179028
-0.449449,0.180036
-0.447447,0.181003
-0.445445,0.181933
-0.443443,0.182829
-0.441441,0.183693
-0.439439,0.184529
-0.437437,0.18534
-0.435435,0.186129
-0.433433,0.1869
-0.431431,0.187655
-0.429429,0.188398
-0.427427,0.189132
-0.425425,0.189861
-0.423423,0.190588
-0.421421,0.191316
-0.419419,0.192049
-0.417417,0.192789
-0.415415,0.193539
-0.413413,0.194304
-0.411411,0.195085
-0.409409,0.195887
-0.407407,0.196711
-0.405405,0.19756
-0.403403,0.198437
-0.401401,0.199345
-0.399399,0.200286
-0.397397,0.201262
-0.395395,0.202276
